Channel_1,Channel_2,Channel_3,Channel_4
-0.000000,178.692551,7.351180,28.269943
0.000000,178.630051,7.265934,28.232634
-0.000000,178.519562,7.234397,28.215605
-0.000000,178.470154,7.253714,28.234652
-0.000000,178.380066,7.186737,28.197987
0.000000,178.249847,7.118787,28.020298
0.000000,178.236084,7.062275,27.942461
-0.000000,178.256516,7.023826,27.968918
-0.000000,178.191071,7.034039,27.971668
-0.000000,178.255615,7.003476,28.022306
0.000000,178.450073,7.064602,28.152559
0.000000,178.485413,7.069151,28.263834
-0.000000,178.403580,6.943156,28.281530
0.000000,178.308533,6.834279,28.180643
-0.000000,178.359039,6.954418,28.191923
0.000000,178.460892,7.059731,28.313206
0.000000,178.548782,7.056118,28.309755
0.000000,178.504715,7.159720,28.263620
0.000000,178.386780,7.297029,28.219669
0.000000,178.354233,7.320717,28.222315
0.000000,178.396149,7.319002,28.246912
0.000000,178.472778,7.272410,28.326492
-0.000000,178.503632,7.199747,28.450924
0.000000,178.504730,7.051929,28.440563
-0.000000,178.413742,6.854878,28.322929
0.000000,178.329056,6.754752,28.270414
-0.000000,178.313019,6.816629,28.227072
0.000000,178.375565,6.885732,28.219027
-0.000000,178.524231,6.932312,28.236696
0.000000,178.710968,6.947309,28.238556
0.000000,178.699326,6.990312,28.123325
0.000000,178.623032,7.018577,28.043365
-0.000000,178.692047,7.016304,28.036549
0.000000,178.885544,7.030273,27.987638
-0.000000,179.071609,6.962110,27.900856
0.000000,179.156967,6.909033,27.799507
0.000000,179.134949,6.884375,27.767567
-0.000000,178.986435,6.791434,27.715517
-0.000000,178.895355,6.772132,27.683867
-0.000000,178.856216,6.842665,27.683216
-0.000000,178.887894,6.864225,27.645668
0.000000,178.858353,6.814814,27.519283
-0.000000,178.735031,6.832830,27.407873
-0.000000,178.647461,6.951542,27.347624
0.000000,178.619125,7.052061,27.326565
0.000000,178.622040,7.084699,27.337332
-0.000000,178.645035,7.098615,27.442530
0.000000,178.710617,7.075596,27.553665
-0.000000,178.730026,7.038127,27.658247
0.000000,178.665848,6.955278,27.673979
0.000000,178.646683,6.928546,27.684694
-0.000000,178.735214,6.964256,27.786453
-0.000000,178.905655,7.078397,27.837538
-0.000000,179.036972,7.176879,27.760698
0.000000,179.054276,7.170394,27.712154
0.000000,179.004868,7.126107,27.643814
-0.000000,178.812042,7.103394,27.545034
-0.000000,178.649155,7.134481,27.617458
0.000000,178.636673,7.140099,27.714230
0.000000,178.633957,7.027999,27.757589
0.000000,178.700256,7.047632,27.892607
0.000000,178.804031,7.163514,28.013901
0.000000,178.922333,7.156019,28.074272
0.000000,179.064240,7.151336,28.188457
-0.000000,179.143280,7.212336,28.178173
0.000000,179.037506,7.150276,28.133175
-0.000000,178.929657,6.994358,28.093441
0.000000,178.849228,6.837348,28.144501
0.000000,178.783707,6.853552,28.236458
0.000000,178.713226,6.906183,28.224878
-0.000000,178.527832,6.858073,28.079403
0.000000,178.370468,6.848740,28.038675
0.000000,178.347748,6.863830,28.148926
-0.000000,178.560867,6.968550,28.378199
0.000000,178.774887,7.089512,28.561302
-0.000000,178.914597,7.110587,28.705408
0.000000,178.933914,7.075393,28.640669
-0.000000,179.004990,7.103093,28.525644
-0.000000,179.110611,7.124423,28.477293
0.000000,179.015518,7.111960,28.424961
-0.000000,178.956390,7.103301,28.461803
0.000000,178.987259,6.939817,28.467676
0.000000,178.936050,6.792475,28.478230
0.000000,178.871933,6.880824,28.536987
-0.000000,178.829895,7.029640,28.509686
0.000000,178.738312,7.162180,28.445387
0.000000,178.581436,7.213319,28.327143
0.000000,178.624008,7.277687,28.316126
-0.000000,178.624969,7.250923,28.243868
0.000000,178.663635,7.142410,28.203005
0.000000,178.754684,7.061835,28.224348
0.000000,178.720474,6.928397,28.223259
0.000000,178.688324,6.766506,28.187273
0.000000,178.660538,6.619692,28.124586
0.000000,178.644852,6.616717,28.074514
0.000000,178.753036,6.764307,28.070623
0.000000,178.842026,6.864225,28.172382
-0.000000,178.813232,6.797205,28.212875
0.000000,178.715820,6.739136,28.129944
-0.000000,178.653595,6.893239,28.282040
0.000000,178.574432,7.025633,28.604176
0.000000,178.610550,7.101506,28.792711
-0.000000,178.632111,7.070590,28.686756
0.000000,178.562439,7.026674,28.491446
-0.000000,178.464798,6.889264,28.453882
-0.000000,178.414948,6.762883,28.416487
-0.000000,178.381302,6.771138,28.291746
-0.000000,178.437378,6.901289,28.176546
0.000000,178.472946,6.919643,28.087818
-0.000000,178.452118,6.889200,28.129259
0.000000,178.479996,6.886244,28.291391
-0.000000,178.470200,6.965374,28.403755
-0.000000,178.481262,7.030022,28.495029
-0.000000,178.569290,7.087644,28.555593
-0.000000,178.715088,7.125133,28.592712
0.000000,178.856842,7.131024,28.606640
0.000000,178.784271,6.961904,28.460562
0.000000,178.716507,6.827313,28.342569
0.000000,178.730789,6.815529,28.333544
0.000000,178.639969,6.861319,28.296452
0.000000,178.499313,6.999257,28.255754
0.000000,178.474442,7.128345,28.345545
0.000000,178.435287,7.106313,28.426149
-0.000000,178.427414,7.160390,28.495436
0.000000,178.485718,7.303166,28.645144
-0.000000,178.600983,7.271702,28.725243
-0.000000,178.731735,7.117513,28.815695
-0.000000,178.726135,6.925890,28.814829
0.000000,178.647018,6.717713,28.708241
0.000000,178.616470,6.672272,28.627472
-0.000000,178.587662,6.647790,28.529966
0.000000,178.574280,6.692546,28.513311
0.000000,178.624237,6.776332,28.553091
0.000000,178.615234,6.771739,28.600193
-0.000000,178.495804,6.802787,28.614279
0.000000,178.367508,6.876660,28.581835
0.000000,178.324402,6.904239,28.600338
-0.000000,178.283432,6.820417,28.585163
-0.000000,178.255585,6.662721,28.463858
0.000000,178.302017,6.694374,28.411154
-0.000000,178.252991,6.789240,28.410099
-0.000000,178.145905,6.854520,28.385050
-0.000000,178.119186,6.801521,28.424437
-0.000000,178.120499,6.755808,28.544355
0.000000,178.072098,6.709961,28.659164
0.000000,178.042709,6.682567,28.754896
0.000000,178.053329,6.767396,28.825626
-0.000000,177.984390,6.820745,28.827328
-0.000000,177.957458,6.746568,28.822969
0.000000,177.987106,6.681139,28.838266
0.000000,178.076157,6.748550,28.829159
0.000000,178.195435,6.890354,28.828394
-0.000000,178.161438,7.004686,28.769157
0.000000,178.043243,7.123497,28.646896
0.000000,178.026917,7.253323,28.635036
0.000000,178.083618,7.276078,28.586010
0.000000,178.106247,7.253006,28.600073
-0.000000,178.125137,7.238106,28.606201
0.000000,178.243286,7.144155,28.565063
0.000000,178.382889,6.996025,28.444427
0.000000,178.471405,6.971079,28.348623
0.000000,178.550156,7.030275,28.335266
0.000000,178.508316,7.001716,28.343914
-0.000000,178.355423,6.968625,28.208607
-0.000000,178.179474,6.919778,28.087603
-0.000000,178.103592,7.030739,28.195625
0.000000,178.002182,7.162973,28.326777
0.000000,177.971603,7.239352,28.419790
-0.000000,178.013382,7.287811,28.493605
-0.000000,178.106659,7.255883,28.606701
0.000000,178.302963,7.097312,28.629671
0.000000,178.539139,6.926156,28.579693
-0.000000,178.754364,6.865970,28.608721
0.000000,178.753799,6.881299,28.648989
0.000000,178.682785,6.833282,28.574705
0.000000,178.717484,6.872264,28.561678
-0.000000,178.650024,6.857416,28.498892
0.000000,178.575119,6.815317,28.387707
-0.000000,178.446121,6.914176,28.318617
-0.000000,178.359314,7.017681,28.378735
0.000000,178.396851,7.011451,28.427608
0.000000,178.348892,6.829851,28.305779
0.000000,178.232117,6.678863,28.218311
0.000000,178.126297,6.757005,28.225990
0.000000,178.038757,6.838913,28.295591
-0.000000,177.978409,6.830798,28.404486
-0.000000,177.957733,6.772452,28.444494
0.000000,177.909821,6.731706,28.341476
-0.000000,177.773621,6.769868,28.254534
-0.000000,177.757477,6.818114,28.267132
-0.000000,177.835953,6.849131,28.247717
0.000000,177.810913,6.783451,28.232727
-0.000000,177.641113,6.700216,28.200113
-0.000000,177.635895,6.679598,28.051737
0.000000,177.629776,6.634968,27.922195
0.000000,177.597778,6.604492,27.919479
0.000000,177.639343,6.691633,27.984402
0.000000,177.566238,6.671403,27.966627
-0.000000,177.574722,6.685409,27.937380
0.000000,177.566193,6.741446,27.890133
0.000000,177.511200,6.622543,27.805422
-0.000000,177.641754,6.567336,27.783278
0.000000,177.762329,6.573301,27.801813
0.000000,177.868408,6.645452,27.899778
-0.000000,177.946396,6.676411,27.991673
-0.000000,177.936935,6.633774,27.945564
0.000000,177.910675,6.673667,27.986132
0.000000,178.039032,6.813337,28.128090
-0.000000,178.246811,6.953399,28.150419
-0.000000,178.405579,7.056594,28.066067
0.000000,178.392914,7.077632,27.898495
-0.000000,178.235840,7.024172,27.797789
-0.000000,178.122833,7.021581,27.847111
0.000000,178.115814,6.982406,27.970564
-0.000000,178.176559,6.941641,28.092043
-0.000000,178.135529,7.030423,28.191256
-0.000000,178.104614,7.061348,28.356739
0.000000,178.059662,7.088404,28.473728
-0.000000,178.037613,7.177841,28.519556
-0.000000,178.015503,7.256600,28.475164
-0.000000,177.904816,7.385334,28.414402
-0.000000,177.842194,7.413931,28.321608
-0.000000,177.778778,7.390638,28.282518
0.000000,177.847168,7.438254,28.360699
0.000000,177.960159,7.374400,28.356636
-0.000000,177.987183,7.285191,28.283741
0.000000,178.055862,7.197285,28.297972
-0.000000,178.049271,7.080394,28.224827
-0.000000,178.022141,7.055048,28.128326
0.000000,178.037796,7.032170,28.139692
-0.000000,178.086823,6.985835,28.161533
-0.000000,178.109848,6.960237,28.208492
0.000000,178.122345,7.057448,28.358202
-0.000000,178.067474,6.981130,28.403381
-0.000000,178.077942,6.926357,28.463585
-0.000000,178.060455,6.977369,28.524488
0.000000,177.928452,6.916531,28.429096
0.000000,177.842331,6.876922,28.309910
-0.000000,177.886993,6.884703,28.275621
-0.000000,177.922638,6.971145,28.318785
0.000000,177.937271,7.003064,28.370657
-0.000000,177.972961,6.963444,28.284412
-0.000000,178.042389,7.038540,28.134872
0.000000,178.179031,7.131414,28.139740
0.000000,178.276978,7.188495,28.171207
-0.000000,178.354752,7.110754,28.143190
-0.000000,178.493454,7.046522,28.136423
0.000000,178.573013,7.017510,28.165943
0.000000,178.555710,6.943501,28.190613
0.000000,178.486404,6.899795,28.219191
-0.000000,178.363312,6.885620,28.170298
0.000000,178.280502,6.844644,28.110931
0.000000,178.281464,6.774215,28.200193
0.000000,178.396393,6.854321,28.332918
0.000000,178.552048,6.991714,28.542875
-0.000000,178.637817,7.100048,28.555733
-0.000000,178.712067,7.163990,28.495707
0.000000,178.874786,7.275615,28.534214
0.000000,178.969772,7.433441,28.604427
-0.000000,178.800186,7.328432,28.424032
-0.000000,178.525131,7.157347,28.147291
0.000000,178.335464,7.039831,28.058235
-0.000000,178.181107,6.922938,28.078781
-0.000000,178.050186,6.933168,28.146479
0.000000,177.871887,6.939324,28.064692
-0.000000,177.877548,6.901381,28.010681
0.000000,177.910538,6.796536,27.926529
-0.000000,177.874084,6.753197,27.706762
-0.000000,177.860077,6.819113,27.533298
-0.000000,177.966461,6.838039,27.718098
0.000000,178.142838,6.834132,28.046272
-0.000000,178.363144,6.964757,28.290892
0.000000,178.577103,7.201506,28.465073
0.000000,178.698242,7.370437,28.526028
-0.000000,178.717468,7.394751,28.483961
0.000000,178.751785,7.257779,28.437311
0.000000,178.817734,7.044846,28.278593
-0.000000,178.976944,7.085745,28.187075
-0.000000,179.023285,7.202873,28.218203
-0.000000,179.004120,7.254764,28.257919
-0.000000,178.953674,7.241132,28.198315
-0.000000,178.791183,7.245337,28.219946
-0.000000,178.699921,7.318719,28.304173
0.000000,178.679077,7.439356,28.265167
-0.000000,178.703049,7.539212,28.274115
-0.000000,178.657028,7.504603,28.207005
-0.000000,178.610016,7.436717,28.158596
-0.000000,178.604950,7.468312,28.194004
-0.000000,178.684921,7.486973,28.203363
0.000000,178.836548,7.536637,28.268356
0.000000,178.917664,7.506781,28.309221
-0.000000,178.807404,7.339703,28.134287
0.000000,178.737991,7.265827,28.013197
0.000000,178.706070,7.195539,27.982874
-0.000000,178.645157,7.075089,27.893679
-0.000000,178.617523,6.940041,27.769789
-0.000000,178.617142,6.836908,27.736761
-0.000000,178.683411,6.860913,27.760092
0.000000,178.807938,6.884186,27.772793
0.000000,178.812759,6.800574,27.649551
-0.000000,178.790359,6.789838,27.636263
0.000000,178.827026,6.759781,27.705807
-0.000000,178.892624,6.752223,27.754461
-0.000000,179.052719,6.811954,27.841705
0.000000,179.147202,6.800869,27.779173
-0.000000,179.064850,6.707233,27.618410
0.000000,178.900177,6.634355,27.522778
0.000000,178.725937,6.497520,27.481153
0.000000,178.707230,6.447731,27.455173
0.000000,178.831787,6.453235,27.537596
0.000000,178.889328,6.462773,27.638273
-0.000000,178.852295,6.530040,27.709009
0.000000,178.780472,6.616906,27.663559
0.000000,178.808380,6.741927,27.523529
-0.000000,178.897064,6.785200,27.550558
-0.000000,179.003098,6.892603,27.682501
-0.000000,179.046265,7.027563,27.772224
-0.000000,179.037216,7.002480,27.858416
-0.000000,179.093704,7.013475,28.061892
0.000000,179.048126,6.935913,28.134804
0.000000,178.999008,6.906254,27.994143
-0.000000,178.994232,7.013192,27.877977
-0.000000,178.990311,7.025762,27.864735
0.000000,178.975693,6.961666,27.824917
-0.000000,178.935654,6.857597,27.836712
0.000000,178.799438,6.830997,27.784973
0.000000,178.747284,6.806933,27.807653
-0.000000,178.835281,6.791380,27.932932
0.000000,178.908249,6.878649,27.976023
-0.000000,178.955231,7.096446,28.073675
-0.000000,178.897964,7.180935,28.080406
-0.000000,178.827484,7.266784,28.149733
-0.000000,178.834595,7.294812,28.202389
0.000000,178.830185,7.284348,28.267706
0.000000,178.750259,7.249667,28.319510
0.000000,178.709808,7.272372,28.362751
-0.000000,178.620850,7.336037,28.374676
-0.000000,178.427322,7.291504,28.331411
-0.000000,178.472641,7.302501,28.357576
-0.000000,178.669434,7.368153,28.386942
-0.000000,178.784378,7.356416,28.281776
-0.000000,178.832047,7.318108,28.277283
0.000000,178.930283,7.201257,28.389277
0.000000,178.970474,7.123188,28.408571
-0.000000,178.970276,7.171767,28.335072
0.000000,178.890060,7.070188,28.228611
-0.000000,178.735962,6.904984,28.160622
0.000000,178.608551,6.755211,28.069338
0.000000,178.482376,6.711272,27.964001
-0.000000,178.337173,6.688820,27.996450
0.000000,178.246948,6.625329,28.042507
0.000000,178.218674,6.690613,28.018478
0.000000,178.250031,6.743940,28.014315
0.000000,178.310379,6.729275,28.023138
-0.000000,178.551193,6.803256,28.040600
-0.000000,178.786911,6.846787,28.086615
-0.000000,178.872192,6.960941,28.142069
-0.000000,178.904739,7.033536,28.179098
0.000000,178.913223,6.948469,28.224857
-0.000000,179.008774,6.919686,28.352448
-0.000000,179.056519,6.946870,28.399403
0.000000,179.120804,7.014565,28.438261
0.000000,179.115433,6.989817,28.374918
-0.000000,179.069000,6.998960,28.340704
0.000000,179.137939,7.117465,28.489023
