Channel_1,Channel_2,Channel_3,Channel_4
-0.000000,-41.116413,31.829342,53.841038
-0.000000,-41.245892,31.647011,53.909042
0.000000,-41.135475,31.792767,54.025948
-0.000002,-40.968700,31.944502,54.163326
-0.000001,-40.830650,31.978880,54.260765
0.000001,-40.767040,31.999147,54.317589
0.000001,-40.766243,32.064743,54.370941
-0.000000,-40.841988,32.091640,54.432869
0.000000,-40.993656,32.050488,54.440056
-0.000001,-41.039974,31.909651,54.441639
0.000000,-40.921829,31.834957,54.454414
0.000001,-40.741432,31.783836,54.458637
0.000000,-40.615574,31.679798,54.489315
-0.000002,-40.461155,31.746014,54.606644
0.000001,-40.250744,31.897163,54.823090
0.000001,-40.051121,32.088261,55.091389
-0.000000,-40.049736,32.176506,55.142910
0.000000,-40.157677,32.064621,55.000217
0.000000,-40.243729,31.983738,54.962948
-0.000001,-40.301399,32.075459,54.979538
-0.000000,-40.332699,32.197136,55.019821
0.000001,-40.276604,32.250500,55.108521
-0.000001,-40.147751,32.256886,55.123497
0.000001,-40.171562,32.223774,55.079128
0.000001,-40.296032,32.255627,55.094200
-0.000000,-40.393684,32.361374,55.116795
-0.000000,-40.357864,32.434013,55.143379
-0.000001,-40.321133,32.381084,55.058533
-0.000001,-40.275852,32.324005,54.975033
0.000000,-40.211910,32.258480,55.077812
0.000000,-40.187115,32.363216,55.238132
0.000000,-40.269646,32.449871,55.358131
-0.000001,-40.295811,32.376999,55.391159
0.000000,-40.221291,32.365360,55.404854
-0.000001,-40.191593,32.329739,55.355133
0.000000,-40.141281,32.321945,55.316124
0.000000,-40.204311,32.246681,55.201492
0.000000,-40.119778,32.179558,55.152267
0.000000,-40.037792,32.140259,55.095615
0.000000,-40.030937,32.095554,55.084827
-0.000000,-40.031040,32.089478,55.145824
0.000000,-40.073654,32.097137,55.248089
0.000000,-40.064541,32.129250,55.322594
0.000000,-40.056835,32.130024,55.341080
-0.000001,-40.002609,32.134388,55.334438
-0.000000,-39.931488,32.120556,55.256744
0.000001,-39.968590,32.083946,55.225346
0.000001,-40.047977,32.049290,55.166325
0.000001,-40.065704,31.991039,55.047508
0.000001,-40.000050,31.974323,54.996468
-0.000000,-40.075706,31.985218,54.988560
0.000000,-40.193687,32.076611,54.960106
-0.000001,-40.211548,32.156631,55.030323
0.000000,-40.134838,32.158169,55.130070
0.000001,-40.026913,32.165939,55.138844
-0.000000,-39.900356,32.258568,55.074318
0.000000,-39.835785,32.293171,55.082977
