id,range,velocity,angle
2092,420.0,8437.5,0.0
2093,420.0,8437.5,25.0
2094,420.0,8437.5,50.0
20100,420.0,9375.0,-50.0
20101,420.0,9375.0,-25.0
20102,420.0,9375.0,0.0
20103,420.0,9375.0,25.0
20104,420.0,9375.0,50.0
20110,420.0,10312.5,-50.0
20111,420.0,10312.5,-25.0
20112,420.0,10312.5,0.0
20113,420.0,10312.5,25.0
20114,420.0,10312.5,50.0
20120,420.0,11250.0,-50.0
20121,420.0,11250.0,-25.0
20122,420.0,11250.0,0.0
20123,420.0,11250.0,25.0
20124,420.0,11250.0,50.0
20130,420.0,12187.5,-50.0
20131,420.0,12187.5,-25.0
20132,420.0,12187.5,0.0
20133,420.0,12187.5,25.0
20134,420.0,12187.5,50.0
20140,420.0,13125.0,-50.0
20141,420.0,13125.0,-25.0
20142,420.0,13125.0,0.0
20143,420.0,13125.0,25.0
20144,420.0,13125.0,50.0
20150,420.0,14062.5,-50.0
20151,420.0,14062.5,-25.0
20152,420.0,14062.5,0.0
20153,420.0,14062.5,25.0
20154,420.0,14062.5,50.0
20160,420.0,15000.0,-50.0
20161,420.0,15000.0,-25.0
20162,420.0,15000.0,0.0
20163,420.0,15000.0,25.0
20164,420.0,15000.0,50.0
2100,440.0,0.0,-50.0
2101,440.0,0.0,-25.0
2102,440.0,0.0,0.0
2103,440.0,0.0,25.0
2104,440.0,0.0,50.0
2110,440.0,937.5,-50.0
2111,440.0,937.5,-25.0
2112,440.0,937.5,0.0
2113,440.0,937.5,25.0
2114,440.0,937.5,50.0
2120,440.0,1875.0,-50.0
2121,440.0,1875.0,-25.0
2122,440.0,1875.0,0.0
2123,440.0,1875.0,25.0
2124,440.0,1875.0,50.0
2130,440.0,2812.5,-50.0
2131,440.0,2812.5,-25.0
2132,440.0,2812.5,0.0
2133,440.0,2812.5,25.0
2134,440.0,2812.5,50.0
2140,440.0,3750.0,-50.0
2141,440.0,3750.0,-25.0
2142,440.0,3750.0,0.0
2143,440.0,3750.0,25.0
2144,440.0,3750.0,50.0
2150,440.0,4687.5,-50.0
2151,440.0,4687.5,-25.0
2152,440.0,4687.5,0.0
2153,440.0,4687.5,25.0
2154,440.0,4687.5,50.0
2160,440.0,5625.0,-50.0
2161,440.0,5625.0,-25.0
2162,440.0,5625.0,0.0
2163,440.0,5625.0,25.0
2164,440.0,5625.0,50.0
2170,440.0,6562.5,-50.0
2171,440.0,6562.5,-25.0
2172,440.0,6562.5,0.0
2173,440.0,6562.5,25.0
2174,440.0,6562.5,50.0
2180,440.0,7500.0,-50.0
2181,440.0,7500.0,-25.0
2182,440.0,7500.0,0.0
2183,440.0,7500.0,25.0
2184,440.0,7500.0,50.0
2190,440.0,8437.5,-50.0
2191,440.0,8437.5,-25.0
2192,440.0,8437.5,0.0
2193,440.0,8437.5,25.0
2194,440.0,8437.5,50.0
21100,440.0,9375.0,-50.0
21101,440.0,9375.0,-25.0
21102,440.0,9375.0,0.0
21103,440.0,9375.0,25.0
21104,440.0,9375.0,50.0
21110,440.0,10312.5,-50.0
21111,440.0,10312.5,-25.0
21112,440.0,10312.5,0.0
21113,440.0,10312.5,25.0
21114,440.0,10312.5,50.0
21120,440.0,11250.0,-50.0
21121,440.0,11250.0,-25.0
21122,440.0,11250.0,0.0
21123,440.0,11250.0,25.0
21124,440.0,11250.0,50.0
21130,440.0,12187.5,-50.0
21131,440.0,12187.5,-25.0
21132,440.0,12187.5,0.0
21133,440.0,12187.5,25.0
21134,440.0,12187.5,50.0
21140,440.0,13125.0,-50.0
21141,440.0,13125.0,-25.0
21142,440.0,13125.0,0.0
21143,440.0,13125.0,25.0
21144,440.0,13125.0,50.0
21150,440.0,14062.5,-50.0
21151,440.0,14062.5,-25.0
21152,440.0,14062.5,0.0
21153,440.0,14062.5,25.0
21154,440.0,14062.5,50.0
21160,440.0,15000.0,-50.0
21161,440.0,15000.0,-25.0
21162,440.0,15000.0,0.0
21163,440.0,15000.0,25.0
21164,440.0,15000.0,50.0
2200,460.0,0.0,-50.0
2201,460.0,0.0,-25.0
2202,460.0,0.0,0.0
2203,460.0,0.0,25.0
2204,460.0,0.0,50.0
2210,460.0,937.5,-50.0
2211,460.0,937.5,-25.0
2212,460.0,937.5,0.0
2213,460.0,937.5,25.0
2214,460.0,937.5,50.0
2220,460.0,1875.0,-50.0
2221,460.0,1875.0,-25.0
2222,460.0,1875.0,0.0
2223,460.0,1875.0,25.0
2224,460.0,1875.0,50.0
2230,460.0,2812.5,-50.0
2231,460.0,2812.5,-25.0
2232,460.0,2812.5,0.0
2233,460.0,2812.5,25.0
2234,460.0,2812.5,50.0
2240,460.0,3750.0,-50.0
2241,460.0,3750.0,-25.0
2242,460.0,3750.0,0.0
2243,460.0,3750.0,25.0
2244,460.0,3750.0,50.0
2250,460.0,4687.5,-50.0
2251,460.0,4687.5,-25.0
2252,460.0,4687.5,0.0
2253,460.0,4687.5,25.0
2254,460.0,4687.5,50.0
2260,460.0,5625.0,-50.0
2261,460.0,5625.0,-25.0
2262,460.0,5625.0,0.0
2263,460.0,5625.0,25.0
2264,460.0,5625.0,50.0
2270,460.0,6562.5,-50.0
2271,460.0,6562.5,-25.0
2272,460.0,6562.5,0.0
2273,460.0,6562.5,25.0
2274,460.0,6562.5,50.0
2280,460.0,7500.0,-50.0
2281,460.0,7500.0,-25.0
2282,460.0,7500.0,0.0
2283,460.0,7500.0,25.0
2284,460.0,7500.0,50.0
2290,460.0,8437.5,-50.0
2291,460.0,8437.5,-25.0
2292,460.0,8437.5,0.0
2293,460.0,8437.5,25.0
2294,460.0,8437.5,50.0
22100,460.0,9375.0,-50.0
22101,460.0,9375.0,-25.0
22102,460.0,9375.0,0.0
22103,460.0,9375.0,25.0
22104,460.0,9375.0,50.0
22110,460.0,10312.5,-50.0
22111,460.0,10312.5,-25.0
22112,460.0,10312.5,0.0
22113,460.0,10312.5,25.0
22114,460.0,10312.5,50.0
22120,460.0,11250.0,-50.0
22121,460.0,11250.0,-25.0
22122,460.0,11250.0,0.0
22123,460.0,11250.0,25.0
22124,460.0,11250.0,50.0
22130,460.0,12187.5,-50.0
22131,460.0,12187.5,-25.0
22132,460.0,12187.5,0.0
22133,460.0,12187.5,25.0
22134,460.0,12187.5,50.0
22140,460.0,13125.0,-50.0
22141,460.0,13125.0,-25.0
22142,460.0,13125.0,0.0
22143,460.0,13125.0,25.0
22144,460.0,13125.0,50.0
22150,460.0,14062.5,-50.0
22151,460.0,14062.5,-25.0
22152,460.0,14062.5,0.0
22153,460.0,14062.5,25.0
22154,460.0,14062.5,50.0
22160,460.0,15000.0,-50.0
22161,460.0,15000.0,-25.0
22162,460.0,15000.0,0.0
22163,460.0,15000.0,25.0
22164,460.0,15000.0,50.0
2300,480.0,0.0,-50.0
2301,480.0,0.0,-25.0
2302,480.0,0.0,0.0
2303,480.0,0.0,25.0
2304,480.0,0.0,50.0
2310,480.0,937.5,-50.0
2311,480.0,937.5,-25.0
2312,480.0,937.5,0.0
2313,480.0,937.5,25.0
2314,480.0,937.5,50.0
2320,480.0,1875.0,-50.0
2321,480.0,1875.0,-25.0
2322,480.0,1875.0,0.0
2323,480.0,1875.0,25.0
2324,480.0,1875.0,50.0
2330,480.0,2812.5,-50.0
2331,480.0,2812.5,-25.0
2332,480.0,2812.5,0.0
2333,480.0,2812.5,25.0
2334,480.0,2812.5,50.0
2340,480.0,3750.0,-50.0
2341,480.0,3750.0,-25.0
2342,480.0,3750.0,0.0
2343,480.0,3750.0,25.0
2344,480.0,3750.0,50.0
2350,480.0,4687.5,-50.0
2351,480.0,4687.5,-25.0
2352,480.0,4687.5,0.0
2353,480.0,4687.5,25.0
2354,480.0,4687.5,50.0
2360,480.0,5625.0,-50.0
2361,480.0,5625.0,-25.0
2362,480.0,5625.0,0.0
2363,480.0,5625.0,25.0
2364,480.0,5625.0,50.0
2370,480.0,6562.5,-50.0
2371,480.0,6562.5,-25.0
2372,480.0,6562.5,0.0
2373,480.0,6562.5,25.0
2374,480.0,6562.5,50.0
2380,480.0,7500.0,-50.0
2381,480.0,7500.0,-25.0
2382,480.0,7500.0,0.0
2383,480.0,7500.0,25.0
2384,480.0,7500.0,50.0
2390,480.0,8437.5,-50.0
2391,480.0,8437.5,-25.0
2392,480.0,8437.5,0.0
2393,480.0,8437.5,25.0
2394,480.0,8437.5,50.0
23100,480.0,9375.0,-50.0
23101,480.0,9375.0,-25.0
23102,480.0,9375.0,0.0
23103,480.0,9375.0,25.0
23104,480.0,9375.0,50.0
23110,480.0,10312.5,-50.0
23111,480.0,10312.5,-25.0
23112,480.0,10312.5,0.0
23113,480.0,10312.5,25.0
23114,480.0,10312.5,50.0
23120,480.0,11250.0,-50.0
23121,480.0,11250.0,-25.0
23122,480.0,11250.0,0.0
23123,480.0,11250.0,25.0
23124,480.0,11250.0,50.0
23130,480.0,12187.5,-50.0
23131,480.0,12187.5,-25.0
23132,480.0,12187.5,0.0
23133,480.0,12187.5,25.0
23134,480.0,12187.5,50.0
23140,480.0,13125.0,-50.0
23141,480.0,13125.0,-25.0
23142,480.0,13125.0,0.0
23143,480.0,13125.0,25.0
23144,480.0,13125.0,50.0
23150,480.0,14062.5,-50.0
23151,480.0,14062.5,-25.0
23152,480.0,14062.5,0.0
23153,480.0,14062.5,25.0
23154,480.0,14062.5,50.0
23160,480.0,15000.0,-50.0
23161,480.0,15000.0,-25.0
23162,480.0,15000.0,0.0
23163,480.0,15000.0,25.0
23164,480.0,15000.0,50.0
2400,500.0,0.0,-50.0
2401,500.0,0.0,-25.0
2402,500.0,0.0,0.0
2403,500.0,0.0,25.0
2404,500.0,0.0,50.0
2410,500.0,937.5,-50.0
2411,500.0,937.5,-25.0
2412,500.0,937.5,0.0
2413,500.0,937.5,25.0
2414,500.0,937.5,50.0
2420,500.0,1875.0,-50.0
2421,500.0,1875.0,-25.0
2422,500.0,1875.0,0.0
2423,500.0,1875.0,25.0
2424,500.0,1875.0,50.0
2430,500.0,2812.5,-50.0
2431,500.0,2812.5,-25.0
2432,500.0,2812.5,0.0
2433,500.0,2812.5,25.0
2434,500.0,2812.5,50.0
2440,500.0,3750.0,-50.0
2441,500.0,3750.0,-25.0
2442,500.0,3750.0,0.0
2443,500.0,3750.0,25.0
2444,500.0,3750.0,50.0
2450,500.0,4687.5,-50.0
2451,500.0,4687.5,-25.0
2452,500.0,4687.5,0.0
2453,500.0,4687.5,25.0
2454,500.0,4687.5,50.0
2460,500.0,5625.0,-50.0
2461,500.0,5625.0,-25.0
2462,500.0,5625.0,0.0
2463,500.0,5625.0,25.0
2464,500.0,5625.0,50.0
2470,500.0,6562.5,-50.0
2471,500.0,6562.5,-25.0
2472,500.0,6562.5,0.0
2473,500.0,6562.5,25.0
2474,500.0,6562.5,50.0
2480,500.0,7500.0,-50.0
2481,500.0,7500.0,-25.0
2482,500.0,7500.0,0.0
2483,500.0,7500.0,25.0
2484,500.0,7500.0,50.0
2490,500.0,8437.5,-50.0
2491,500.0,8437.5,-25.0
2492,500.0,8437.5,0.0
2493,500.0,8437.5,25.0
2494,500.0,8437.5,50.0
24100,500.0,9375.0,-50.0
24101,500.0,9375.0,-25.0
24102,500.0,9375.0,0.0
24103,500.0,9375.0,25.0
24104,500.0,9375.0,50.0
24110,500.0,10312.5,-50.0
24111,500.0,10312.5,-25.0
24112,500.0,10312.5,0.0
24113,500.0,10312.5,25.0
24114,500.0,10312.5,50.0
24120,500.0,11250.0,-50.0
24121,500.0,11250.0,-25.0
24122,500.0,11250.0,0.0
24123,500.0,11250.0,25.0
24124,500.0,11250.0,50.0
24130,500.0,12187.5,-50.0
24131,500.0,12187.5,-25.0
24132,500.0,12187.5,0.0
24133,500.0,12187.5,25.0
24134,500.0,12187.5,50.0
24140,500.0,13125.0,-50.0
24141,500.0,13125.0,-25.0
24142,500.0,13125.0,0.0
24143,500.0,13125.0,25.0
24144,500.0,13125.0,50.0
24150,500.0,14062.5,-50.0
24151,500.0,14062.5,-25.0
24152,500.0,14062.5,0.0
24153,500.0,14062.5,25.0
24154,500.0,14062.5,50.0
24160,500.0,15000.0,-50.0
24161,500.0,15000.0,-25.0
24162,500.0,15000.0,0.0
24163,500.0,15000.0,25.0
24164,500.0,15000.0,50.0
2500,520.0,0.0,-50.0
2501,520.0,0.0,-25.0
2502,520.0,0.0,0.0
2503,520.0,0.0,25.0
2504,520.0,0.0,50.0
2510,520.0,937.5,-50.0
2511,520.0,937.5,-25.0
2512,520.0,937.5,0.0
2513,520.0,937.5,25.0
2514,520.0,937.5,50.0
2520,520.0,1875.0,-50.0
2521,520.0,1875.0,-25.0
2522,520.0,1875.0,0.0
2523,520.0,1875.0,25.0
2524,520.0,1875.0,50.0
2530,520.0,2812.5,-50.0
2531,520.0,2812.5,-25.0
2532,520.0,2812.5,0.0
2533,520.0,2812.5,25.0
2534,520.0,2812.5,50.0
2540,520.0,3750.0,-50.0
2541,520.0,3750.0,-25.0
2542,520.0,3750.0,0.0
2543,520.0,3750.0,25.0
2544,520.0,3750.0,50.0
2550,520.0,4687.5,-50.0
2551,520.0,4687.5,-25.0
2552,520.0,4687.5,0.0
2553,520.0,4687.5,25.0
2554,520.0,4687.5,50.0
2560,520.0,5625.0,-50.0
2561,520.0,5625.0,-25.0
2562,520.0,5625.0,0.0
2563,520.0,5625.0,25.0
2564,520.0,5625.0,50.0
2570,520.0,6562.5,-50.0
2571,520.0,6562.5,-25.0
2572,520.0,6562.5,0.0
2573,520.0,6562.5,25.0
2574,520.0,6562.5,50.0
2580,520.0,7500.0,-50.0
2581,520.0,7500.0,-25.0
2582,520.0,7500.0,0.0
2583,520.0,7500.0,25.0
2584,520.0,7500.0,50.0
2590,520.0,8437.5,-50.0
2591,520.0,8437.5,-25.0
2592,520.0,8437.5,0.0
2593,520.0,8437.5,25.0
2594,520.0,8437.5,50.0
25100,520.0,9375.0,-50.0
25101,520.0,9375.0,-25.0
25102,520.0,9375.0,0.0
25103,520.0,9375.0,25.0
25104,520.0,9375.0,50.0
25110,520.0,10312.5,-50.0
25111,520.0,10312.5,-25.0
25112,520.0,10312.5,0.0
25113,520.0,10312.5,25.0
25114,520.0,10312.5,50.0
25120,520.0,11250.0,-50.0
25121,520.0,11250.0,-25.0
25122,520.0,11250.0,0.0
25123,520.0,11250.0,25.0
25124,520.0,11250.0,50.0
25130,520.0,12187.5,-50.0
25131,520.0,12187.5,-25.0
25132,520.0,12187.5,0.0
25133,520.0,12187.5,25.0
25134,520.0,12187.5,50.0
25140,520.0,13125.0,-50.0
25141,520.0,13125.0,-25.0
25142,520.0,13125.0,0.0
25143,520.0,13125.0,25.0
25144,520.0,13125.0,50.0
25150,520.0,14062.5,-50.0
25151,520.0,14062.5,-25.0
25152,520.0,14062.5,0.0
25153,520.0,14062.5,25.0
25154,520.0,14062.5,50.0
25160,520.0,15000.0,-50.0
25161,520.0,15000.0,-25.0
25162,520.0,15000.0,0.0
25163,520.0,15000.0,25.0
25164,520.0,15000.0,50.0
2600,540.0,0.0,-50.0
2601,540.0,0.0,-25.0
2602,540.0,0.0,0.0
2603,540.0,0.0,25.0
2604,540.0,0.0,50.0
2610,540.0,937.5,-50.0
2611,540.0,937.5,-25.0
2612,540.0,937.5,0.0
2613,540.0,937.5,25.0
2614,540.0,937.5,50.0
2620,540.0,1875.0,-50.0
2621,540.0,1875.0,-25.0
2622,540.0,1875.0,0.0
2623,540.0,1875.0,25.0
2624,540.0,1875.0,50.0
2630,540.0,2812.5,-50.0
2631,540.0,2812.5,-25.0
2632,540.0,2812.5,0.0
2633,540.0,2812.5,25.0
2634,540.0,2812.5,50.0
2640,540.0,3750.0,-50.0
2641,540.0,3750.0,-25.0
2642,540.0,3750.0,0.0
2643,540.0,3750.0,25.0
2644,540.0,3750.0,50.0
2650,540.0,4687.5,-50.0
2651,540.0,4687.5,-25.0
2652,540.0,4687.5,0.0
2653,540.0,4687.5,25.0
2654,540.0,4687.5,50.0
2660,540.0,5625.0,-50.0
2661,540.0,5625.0,-25.0
2662,540.0,5625.0,0.0
2663,540.0,5625.0,25.0
2664,540.0,5625.0,50.0
2670,540.0,6562.5,-50.0
2671,540.0,6562.5,-25.0
2672,540.0,6562.5,0.0
2673,540.0,6562.5,25.0
2674,540.0,6562.5,50.0
2680,540.0,7500.0,-50.0
2681,540.0,7500.0,-25.0
2682,540.0,7500.0,0.0
2683,540.0,7500.0,25.0
2684,540.0,7500.0,50.0
2690,540.0,8437.5,-50.0
2691,540.0,8437.5,-25.0
2692,540.0,8437.5,0.0
2693,540.0,8437.5,25.0
2694,540.0,8437.5,50.0
26100,540.0,9375.0,-50.0
26101,540.0,9375.0,-25.0
26102,540.0,9375.0,0.0
26103,540.0,9375.0,25.0
26104,540.0,9375.0,50.0
26110,540.0,10312.5,-50.0
26111,540.0,10312.5,-25.0
26112,540.0,10312.5,0.0
26113,540.0,10312.5,25.0
26114,540.0,10312.5,50.0
26120,540.0,11250.0,-50.0
26121,540.0,11250.0,-25.0
26122,540.0,11250.0,0.0
26123,540.0,11250.0,25.0
26124,540.0,11250.0,50.0
26130,540.0,12187.5,-50.0
26131,540.0,12187.5,-25.0
26132,540.0,12187.5,0.0
26133,540.0,12187.5,25.0
26134,540.0,12187.5,50.0
26140,540.0,13125.0,-50.0
26141,540.0,13125.0,-25.0
26142,540.0,13125.0,0.0
26143,540.0,13125.0,25.0
26144,540.0,13125.0,50.0
26150,540.0,14062.5,-50.0
26151,540.0,14062.5,-25.0
26152,540.0,14062.5,0.0
26153,540.0,14062.5,25.0
26154,540.0,14062.5,50.0
26160,540.0,15000.0,-50.0
26161,540.0,15000.0,-25.0
26162,540.0,15000.0,0.0
26163,540.0,15000.0,25.0
26164,540.0,15000.0,50.0
2700,560.0,0.0,-50.0
2701,560.0,0.0,-25.0
2702,560.0,0.0,0.0
2703,560.0,0.0,25.0
2704,560.0,0.0,50.0
2710,560.0,937.5,-50.0
2711,560.0,937.5,-25.0
2712,560.0,937.5,0.0
2713,560.0,937.5,25.0
2714,560.0,937.5,50.0
2720,560.0,1875.0,-50.0
2721,560.0,1875.0,-25.0
2722,560.0,1875.0,0.0
2723,560.0,1875.0,25.0
2724,560.0,1875.0,50.0
2730,560.0,2812.5,-50.0
2731,560.0,2812.5,-25.0
2732,560.0,2812.5,0.0
2733,560.0,2812.5,25.0
2734,560.0,2812.5,50.0
2740,560.0,3750.0,-50.0
2741,560.0,3750.0,-25.0
2742,560.0,3750.0,0.0
2743,560.0,3750.0,25.0
2744,560.0,3750.0,50.0
2750,560.0,4687.5,-50.0
2751,560.0,4687.5,-25.0
2752,560.0,4687.5,0.0
2753,560.0,4687.5,25.0
2754,560.0,4687.5,50.0
2760,560.0,5625.0,-50.0
2761,560.0,5625.0,-25.0
2762,560.0,5625.0,0.0
2763,560.0,5625.0,25.0
2764,560.0,5625.0,50.0
2770,560.0,6562.5,-50.0
2771,560.0,6562.5,-25.0
2772,560.0,6562.5,0.0
2773,560.0,6562.5,25.0
2774,560.0,6562.5,50.0
2780,560.0,7500.0,-50.0
2781,560.0,7500.0,-25.0
2782,560.0,7500.0,0.0
2783,560.0,7500.0,25.0
2784,560.0,7500.0,50.0
2790,560.0,8437.5,-50.0
2791,560.0,8437.5,-25.0
2792,560.0,8437.5,0.0
2793,560.0,8437.5,25.0
2794,560.0,8437.5,50.0
27100,560.0,9375.0,-50.0
27101,560.0,9375.0,-25.0
27102,560.0,9375.0,0.0
27103,560.0,9375.0,25.0
27104,560.0,9375.0,50.0
27110,560.0,10312.5,-50.0
27111,560.0,10312.5,-25.0
27112,560.0,10312.5,0.0
27113,560.0,10312.5,25.0
27114,560.0,10312.5,50.0
27120,560.0,11250.0,-50.0
27121,560.0,11250.0,-25.0
27122,560.0,11250.0,0.0
27123,560.0,11250.0,25.0
27124,560.0,11250.0,50.0
27130,560.0,12187.5,-50.0
27131,560.0,12187.5,-25.0
27132,560.0,12187.5,0.0
27133,560.0,12187.5,25.0
27134,560.0,12187.5,50.0
27140,560.0,13125.0,-50.0
27141,560.0,13125.0,-25.0
27142,560.0,13125.0,0.0
27143,560.0,13125.0,25.0
27144,560.0,13125.0,50.0
27150,560.0,14062.5,-50.0
27151,560.0,14062.5,-25.0
27152,560.0,14062.5,0.0
27153,560.0,14062.5,25.0
27154,560.0,14062.5,50.0
27160,560.0,15000.0,-50.0
27161,560.0,15000.0,-25.0
27162,560.0,15000.0,0.0
27163,560.0,15000.0,25.0
27164,560.0,15000.0,50.0
2800,580.0,0.0,-50.0
2801,580.0,0.0,-25.0
2802,580.0,0.0,0.0
2803,580.0,0.0,25.0
2804,580.0,0.0,50.0
2810,580.0,937.5,-50.0
2811,580.0,937.5,-25.0
2812,580.0,937.5,0.0
2813,580.0,937.5,25.0
2814,580.0,937.5,50.0
2820,580.0,1875.0,-50.0
2821,580.0,1875.0,-25.0
2822,580.0,1875.0,0.0
2823,580.0,1875.0,25.0
2824,580.0,1875.0,50.0
2830,580.0,2812.5,-50.0
2831,580.0,2812.5,-25.0
2832,580.0,2812.5,0.0
2833,580.0,2812.5,25.0
2834,580.0,2812.5,50.0
2840,580.0,3750.0,-50.0
2841,580.0,3750.0,-25.0
2842,580.0,3750.0,0.0
2843,580.0,3750.0,25.0
2844,580.0,3750.0,50.0
2850,580.0,4687.5,-50.0
2851,580.0,4687.5,-25.0
2852,580.0,4687.5,0.0
2853,580.0,4687.5,25.0
2854,580.0,4687.5,50.0
2860,580.0,5625.0,-50.0
2861,580.0,5625.0,-25.0
2862,580.0,5625.0,0.0
2863,580.0,5625.0,25.0
2864,580.0,5625.0,50.0
2870,580.0,6562.5,-50.0
2871,580.0,6562.5,-25.0
2872,580.0,6562.5,0.0
2873,580.0,6562.5,25.0
2874,580.0,6562.5,50.0
2880,580.0,7500.0,-50.0
2881,580.0,7500.0,-25.0
2882,580.0,7500.0,0.0
2883,580.0,7500.0,25.0
2884,580.0,7500.0,50.0
2890,580.0,8437.5,-50.0
2891,580.0,8437.5,-25.0
2892,580.0,8437.5,0.0
2893,580.0,8437.5,25.0
2894,580.0,8437.5,50.0
28100,580.0,9375.0,-50.0
28101,580.0,9375.0,-25.0
28102,580.0,9375.0,0.0
28103,580.0,9375.0,25.0
28104,580.0,9375.0,50.0
28110,580.0,10312.5,-50.0
28111,580.0,10312.5,-25.0
28112,580.0,10312.5,0.0
28113,580.0,10312.5,25.0
28114,580.0,10312.5,50.0
28120,580.0,11250.0,-50.0
28121,580.0,11250.0,-25.0
28122,580.0,11250.0,0.0
28123,580.0,11250.0,25.0
28124,580.0,11250.0,50.0
28130,580.0,12187.5,-50.0
28131,580.0,12187.5,-25.0
28132,580.0,12187.5,0.0
28133,580.0,12187.5,25.0
28134,580.0,12187.5,50.0
28140,580.0,13125.0,-50.0
28141,580.0,13125.0,-25.0
28142,580.0,13125.0,0.0
28143,580.0,13125.0,25.0
28144,580.0,13125.0,50.0
28150,580.0,14062.5,-50.0
28151,580.0,14062.5,-25.0
28152,580.0,14062.5,0.0
28153,580.0,14062.5,25.0
28154,580.0,14062.5,50.0
28160,580.0,15000.0,-50.0
28161,580.0,15000.0,-25.0
28162,580.0,15000.0,0.0
28163,580.0,15000.0,25.0
28164,580.0,15000.0,50.0
2900,600.0,0.0,-50.0
2901,600.0,0.0,-25.0
2902,600.0,0.0,0.0
2903,600.0,0.0,25.0
2904,600.0,0.0,50.0
2910,600.0,937.5,-50.0
2911,600.0,937.5,-25.0
2912,600.0,937.5,0.0
2913,600.0,937.5,25.0
2914,600.0,937.5,50.0
2920,600.0,1875.0,-50.0
2921,600.0,1875.0,-25.0
2922,600.0,1875.0,0.0
2923,600.0,1875.0,25.0
2924,600.0,1875.0,50.0
2930,600.0,2812.5,-50.0
2931,600.0,2812.5,-25.0
2932,600.0,2812.5,0.0
2933,600.0,2812.5,25.0
2934,600.0,2812.5,50.0
2940,600.0,3750.0,-50.0
2941,600.0,3750.0,-25.0
2942,600.0,3750.0,0.0
2943,600.0,3750.0,25.0
2944,600.0,3750.0,50.0
2950,600.0,4687.5,-50.0
2951,600.0,4687.5,-25.0
2952,600.0,4687.5,0.0
2953,600.0,4687.5,25.0
2954,600.0,4687.5,50.0
2960,600.0,5625.0,-50.0
2961,600.0,5625.0,-25.0
2962,600.0,5625.0,0.0
2963,600.0,5625.0,25.0
2964,600.0,5625.0,50.0
2970,600.0,6562.5,-50.0
2971,600.0,6562.5,-25.0
2972,600.0,6562.5,0.0
2973,600.0,6562.5,25.0
2974,600.0,6562.5,50.0
2980,600.0,7500.0,-50.0
2981,600.0,7500.0,-25.0
2982,600.0,7500.0,0.0
2983,600.0,7500.0,25.0
2984,600.0,7500.0,50.0
2990,600.0,8437.5,-50.0
2991,600.0,8437.5,-25.0
2992,600.0,8437.5,0.0
2993,600.0,8437.5,25.0
2994,600.0,8437.5,50.0
29100,600.0,9375.0,-50.0
29101,600.0,9375.0,-25.0
29102,600.0,9375.0,0.0
29103,600.0,9375.0,25.0
29104,600.0,9375.0,50.0
29110,600.0,10312.5,-50.0
29111,600.0,10312.5,-25.0
29112,600.0,10312.5,0.0
29113,600.0,10312.5,25.0
29114,600.0,10312.5,50.0
29120,600.0,11250.0,-50.0
29121,600.0,11250.0,-25.0
29122,600.0,11250.0,0.0
29123,600.0,11250.0,25.0
29124,600.0,11250.0,50.0
29130,600.0,12187.5,-50.0
29131,600.0,12187.5,-25.0
29132,600.0,12187.5,0.0
29133,600.0,12187.5,25.0
29134,600.0,12187.5,50.0
29140,600.0,13125.0,-50.0
29141,600.0,13125.0,-25.0
29142,600.0,13125.0,0.0
29143,600.0,13125.0,25.0
29144,600.0,13125.0,50.0
29150,600.0,14062.5,-50.0
29151,600.0,14062.5,-25.0
29152,600.0,14062.5,0.0
29153,600.0,14062.5,25.0
29154,600.0,14062.5,50.0
29160,600.0,15000.0,-50.0
29161,600.0,15000.0,-25.0
29162,600.0,15000.0,0.0
29163,600.0,15000.0,25.0
29164,600.0,15000.0,50.0
3000,620.0,0.0,-50.0
3001,620.0,0.0,-25.0
3002,620.0,0.0,0.0
3003,620.0,0.0,25.0
3004,620.0,0.0,50.0
3010,620.0,937.5,-50.0
3011,620.0,937.5,-25.0
3012,620.0,937.5,0.0
3013,620.0,937.5,25.0
3014,620.0,937.5,50.0
3020,620.0,1875.0,-50.0
3021,620.0,1875.0,-25.0
3022,620.0,1875.0,0.0
3023,620.0,1875.0,25.0
3024,620.0,1875.0,50.0
3030,620.0,2812.5,-50.0
3031,620.0,2812.5,-25.0
3032,620.0,2812.5,0.0
3033,620.0,2812.5,25.0
3034,620.0,2812.5,50.0
3040,620.0,3750.0,-50.0
3041,620.0,3750.0,-25.0
3042,620.0,3750.0,0.0
3043,620.0,3750.0,25.0
3044,620.0,3750.0,50.0
3050,620.0,4687.5,-50.0
3051,620.0,4687.5,-25.0
3052,620.0,4687.5,0.0
3053,620.0,4687.5,25.0
3054,620.0,4687.5,50.0
3060,620.0,5625.0,-50.0
3061,620.0,5625.0,-25.0
3062,620.0,5625.0,0.0
3063,620.0,5625.0,25.0
3064,620.0,5625.0,50.0
3070,620.0,6562.5,-50.0
3071,620.0,6562.5,-25.0
3072,620.0,6562.5,0.0
3073,620.0,6562.5,25.0
3074,620.0,6562.5,50.0
3080,620.0,7500.0,-50.0
3081,620.0,7500.0,-25.0
3082,620.0,7500.0,0.0
3083,620.0,7500.0,25.0
3084,620.0,7500.0,50.0
3090,620.0,8437.5,-50.0
3091,620.0,8437.5,-25.0
3092,620.0,8437.5,0.0
3093,620.0,8437.5,25.0
3094,620.0,8437.5,50.0
30100,620.0,9375.0,-50.0
30101,620.0,9375.0,-25.0
30102,620.0,9375.0,0.0
30103,620.0,9375.0,25.0
30104,620.0,9375.0,50.0
30110,620.0,10312.5,-50.0
